week_key,case,monday_low,monday_high,monday_close,monday_range,week_range,tuesday_close,tuesday_return_pips,tuesday_direction,week_low_price,week_high_price,confirms_bullish,confirms_bearish
2000-W46,HOTW_Monday,0.856,0.8667,0.8572,107.00000000000043,191.99999999999994,0.8581,9.000000000000119,UP,0.8475,0.8667,,False
2000-W48,LOTW_Monday,0.839,0.8527,0.8526,137.00000000000045,404.99999999999983,0.8567,40.99999999999993,UP,0.839,0.8795,True,
2000-W49,LOTW_Monday,0.8759,0.8933,0.8875,173.99999999999972,216.9999999999994,0.8799,-75.9999999999994,DOWN,0.8759,0.8976,False,
2001-W01,LOTW_Monday,0.883,0.9011,0.8911,181.00000000000006,768.9999999999997,0.9513,602.0000000000003,UP,0.883,0.9599,True,
2001-W02,HOTW_Monday,0.9468,0.9595,0.9472,127.00000000000044,230.0000000000002,0.944,-32.00000000000092,DOWN,0.9365,0.9595,,True
2001-W06,HOTW_Monday,0.9366,0.9439,0.9378,72.99999999999973,303.99999999999983,0.9316,-61.99999999999983,DOWN,0.9135,0.9439,,True
2001-W09,LOTW_Monday,0.9083,0.9189,0.9102,106.00000000000054,300.0000000000003,0.9189,87.00000000000041,UP,0.9083,0.9383,True,
2001-W11,HOTW_Monday,0.926,0.9342,0.9282,81.99999999999986,427.00000000000074,0.9152,-130.0000000000001,DOWN,0.8915,0.9342,,True
2001-W14,LOTW_Monday,0.8745,0.8837,0.8801,91.99999999999986,345.99999999999966,0.8979,178.00000000000037,UP,0.8745,0.9091,True,
2001-W15,HOTW_Monday,0.8966,0.9051,0.8972,85.00000000000063,237.00000000000054,0.8891,-80.99999999999996,DOWN,0.8814,0.9051,,True
2001-W17,HOTW_Monday,0.8948,0.9083,0.8982,134.99999999999957,191.99999999999994,0.8942,-40.000000000000036,DOWN,0.8891,0.9083,,True
2001-W18,LOTW_Monday,0.8854,0.8928,0.8873,74.00000000000074,156.00000000000057,0.8935,61.99999999999983,UP,0.8854,0.901,True,
2001-W19,HOTW_Monday,0.8902,0.8937,0.8909,35.00000000000058,199.00000000000028,0.8852,-57.000000000000384,DOWN,0.8738,0.8937,,True
2001-W20,LOTW_Monday,0.8728,0.8761,0.8743,32.999999999999694,154.99999999999957,0.8789,46.00000000000048,UP,0.8728,0.8883,True,
2001-W21,HOTW_Monday,0.8743,0.8819,0.8775,76.00000000000051,322.00000000000006,0.865,-124.99999999999956,DOWN,0.8497,0.8819,,True
2001-W24,LOTW_Monday,0.8414,0.8542,0.8435,127.99999999999923,262.0,0.854,104.99999999999955,UP,0.8414,0.8676,True,
2001-W25,HOTW_Monday,0.8577,0.8644,0.8613,66.99999999999929,146.99999999999935,0.8535,-77.99999999999918,DOWN,0.8497,0.8644,,True
2001-W27,HOTW_Monday,0.8445,0.8508,0.8471,62.99999999999972,154.99999999999957,0.8481,10.000000000000009,UP,0.8353,0.8508,,False
2001-W28,LOTW_Monday,0.8449,0.8516,0.851,67.0000000000004,196.00000000000063,0.8552,41.999999999999815,UP,0.8449,0.8645,True,
2001-W30,LOTW_Monday,0.8657,0.8717,0.869,60.00000000000006,169.00000000000026,0.8748,58.00000000000027,UP,0.8657,0.8826,True,
2001-W31,LOTW_Monday,0.8726,0.8775,0.8746,48.99999999999905,148.99999999999915,0.8761,14.999999999999458,UP,0.8726,0.8875,True,
2001-W33,LOTW_Monday,0.8925,0.901,0.8966,85.00000000000063,278.00000000000045,0.9034,68.00000000000028,UP,0.8925,0.9203,True,
2001-W36,HOTW_Monday,0.9071,0.9104,0.9079,32.999999999999694,275.9999999999996,0.8886,-193.00000000000094,DOWN,0.8828,0.9104,,True
2001-W38,HOTW_Monday,0.9175,0.9336,0.9241,161.00000000000003,245.99999999999955,0.9275,33.99999999999959,UP,0.909,0.9336,,False
2001-W40,LOTW_Monday,0.9065,0.9181,0.9176,116.00000000000054,170.00000000000014,0.9192,16.00000000000046,UP,0.9065,0.9235,True,
2001-W41,HOTW_Monday,0.917,0.9244,0.9213,73.99999999999962,140.0000000000001,0.9127,-86.00000000000053,DOWN,0.9104,0.9244,,True
2001-W42,HOTW_Monday,0.9067,0.914,0.9091,73.00000000000084,144.0000000000008,0.9086,-5.0000000000005596,DOWN,0.8996,0.914,,True
2001-W43,HOTW_Monday,0.8897,0.9005,0.8923,107.9999999999992,132.99999999999977,0.8908,-14.999999999999458,DOWN,0.8872,0.9005,,True
2001-W44,LOTW_Monday,0.8924,0.9054,0.9053,130.0000000000001,180.00000000000017,0.9047,-6.000000000000449,DOWN,0.8924,0.9104,False,
2001-W46,HOTW_Monday,0.8916,0.9019,0.8948,103.00000000000087,244.00000000000088,0.8806,-141.99999999999991,DOWN,0.8775,0.9019,,True
2001-W47,HOTW_Monday,0.8769,0.8855,0.879,85.9999999999994,97.9999999999992,0.8836,46.00000000000048,UP,0.8757,0.8855,,False
2001-W50,LOTW_Monday,0.8845,0.8918,0.891,73.00000000000084,223.00000000000097,0.8934,23.999999999999577,UP,0.8845,0.9068,True,
2001-W51,HOTW_Monday,0.9019,0.915,0.9024,131.0,195.00000000000074,0.9034,10.000000000000009,UP,0.8955,0.915,,False
2001-W52,LOTW_Monday,0.8745,0.8912,0.8774,166.99999999999937,166.99999999999937,,,N/A,0.8745,0.8912,False,
2002-W03,HOTW_Monday,0.8917,0.8956,0.8948,38.999999999999034,148.99999999999915,0.8827,-121.0,DOWN,0.8807,0.8956,,True
2002-W05,LOTW_Monday,0.8577,0.8744,0.8626,166.99999999999937,166.99999999999937,0.8659,32.999999999999694,UP,0.8577,0.8744,True,
2002-W06,LOTW_Monday,0.8608,0.871,0.8706,101.99999999999987,120.00000000000011,0.8673,-33.00000000000081,DOWN,0.8608,0.8728,False,
2002-W09,HOTW_Monday,0.869,0.8758,0.8691,68.00000000000028,140.0000000000001,0.8642,-49.000000000000156,DOWN,0.8618,0.8758,,True
2002-W10,LOTW_Monday,0.8635,0.8716,0.8697,80.99999999999996,144.99999999999957,0.8718,20.999999999999908,UP,0.8635,0.878,True,
2002-W12,LOTW_Monday,0.8785,0.8831,0.8829,46.00000000000048,77.0000000000004,0.8829,0.0,DOWN,0.8785,0.8862,False,
2002-W14,LOTW_Monday,0.8714,0.8823,0.8808,109.00000000000021,118.00000000000033,0.8795,-13.000000000000789,DOWN,0.8714,0.8832,False,
2002-W15,LOTW_Monday,0.8738,0.8795,0.8749,56.999999999999275,89.00000000000018,0.8807,58.00000000000027,UP,0.8738,0.8827,True,
2002-W16,LOTW_Monday,0.8791,0.8824,0.8796,32.999999999999694,124.99999999999956,0.8831,34.999999999999474,UP,0.8791,0.8916,True,
2002-W20,HOTW_Monday,0.9099,0.9168,0.9116,68.99999999999906,169.99999999999903,0.9026,-90.00000000000009,DOWN,0.8998,0.9168,,True
2002-W22,LOTW_Monday,0.9186,0.9223,0.92,37.00000000000037,184.00000000000082,0.9288,87.99999999999919,UP,0.9186,0.937,True,
2002-W23,LOTW_Monday,0.9306,0.9414,0.941,108.00000000000031,148.00000000000034,0.9395,-14.999999999999458,DOWN,0.9306,0.9454,False,
2002-W24,LOTW_Monday,0.9392,0.9486,0.9446,93.99999999999964,115.99999999999943,0.9485,39.00000000000014,UP,0.9392,0.9508,True,
2002-W25,LOTW_Monday,0.9414,0.9468,0.9443,53.9999999999996,171.99999999999994,0.952,76.99999999999929,UP,0.9414,0.9586,True,
2002-W27,HOTW_Monday,0.9863,0.9975,0.9913,112.000000000001,222.00000000000108,0.9863,-50.00000000000004,DOWN,0.9753,0.9975,,True
2002-W28,LOTW_Monday,0.9745,0.9908,0.9905,162.9999999999998,225.99999999999955,0.9937,31.999999999999808,UP,0.9745,0.9971,True,
2002-W29,LOTW_Monday,0.9926,1.0091,1.0038,165.0000000000007,277.9999999999994,1.012,81.99999999999986,UP,0.9926,1.0204,True,
2002-W30,HOTW_Monday,1.0056,1.0129,1.0089,72.99999999999862,281.9999999999989,0.9889,-199.99999999999906,DOWN,0.9847,1.0129,,True
2002-W32,HOTW_Monday,0.9801,0.9879,0.9802,78.00000000000028,254.99999999999966,0.9665,-136.99999999999935,DOWN,0.9624,0.9879,,True
2002-W33,LOTW_Monday,0.9697,0.9802,0.9793,104.99999999999955,198.0000000000004,0.9838,45.0000000000006,UP,0.9697,0.9895,True,
2002-W34,HOTW_Monday,0.9752,0.9874,0.9765,122.000000000001,208.0000000000004,0.9792,26.999999999999247,UP,0.9666,0.9874,,False
2002-W35,LOTW_Monday,0.9689,0.9741,0.9721,51.99999999999982,199.00000000000028,0.9833,111.99999999999987,UP,0.9689,0.9888,True,
2002-W36,LOTW_Monday,0.98,0.9848,0.9843,48.00000000000026,191.99999999999994,0.9968,125.00000000000067,UP,0.98,0.9992,True,
2002-W39,HOTW_Monday,0.9754,0.986,0.9783,105.99999999999943,128.00000000000034,0.9816,33.00000000000081,UP,0.9732,0.986,,False
2002-W42,HOTW_Monday,0.9856,0.9892,0.9871,35.99999999999937,192.99999999999983,0.9818,-52.999999999999716,DOWN,0.9699,0.9892,,True
2002-W43,LOTW_Monday,0.9689,0.9765,0.9737,76.00000000000051,113.99999999999966,0.9779,41.999999999999815,UP,0.9689,0.9803,True,
2002-W44,LOTW_Monday,0.973,0.985,0.9848,120.00000000000011,277.9999999999994,0.9832,-16.00000000000046,DOWN,0.973,1.0008,False,
2002-W45,LOTW_Monday,0.9935,0.9983,0.9981,47.999999999999154,212.99999999999875,1.0001,20.000000000000018,UP,0.9935,1.0148,True,
2002-W46,HOTW_Monday,1.0094,1.0173,1.0108,79.00000000000018,157.00000000000048,1.0127,19.000000000000128,UP,1.0016,1.0173,,False
2002-W48,HOTW_Monday,0.9895,0.9972,0.9922,76.99999999999929,91.99999999999986,0.9936,14.000000000000679,UP,0.988,0.9972,,False
2002-W49,LOTW_Monday,0.9863,0.9983,0.9975,120.00000000000011,265.99999999999955,0.9967,-8.00000000000023,DOWN,0.9863,1.0129,False,
2002-W51,LOTW_Monday,1.0196,1.0251,1.023,54.99999999999838,141.0,1.0284,54.00000000000071,UP,1.0196,1.0337,True,
2002-W52,LOTW_Monday,1.0218,1.0319,1.0264,100.99999999999997,225.99999999999955,1.0306,41.999999999999815,UP,1.0218,1.0444,True,
2003-W05,HOTW_Monday,1.0784,1.091,1.0852,125.99999999999945,184.9999999999996,1.0829,-22.999999999999687,DOWN,1.0725,1.091,,True
2003-W06,LOTW_Monday,1.0694,1.0795,1.0789,100.99999999999997,245.00000000000188,1.0891,101.99999999999987,UP,1.0694,1.0939,True,
2003-W09,LOTW_Monday,1.071,1.0808,1.0801,98.00000000000031,128.00000000000145,1.0764,-37.00000000000037,DOWN,1.071,1.0838,False,
2003-W10,LOTW_Monday,1.077,1.0903,1.0896,133.0000000000009,300.0000000000003,1.0889,-6.999999999999229,DOWN,1.077,1.107,False,
2003-W12,HOTW_Monday,1.0591,1.0845,1.0624,254.00000000000088,340.0000000000003,1.0635,10.999999999998789,UP,1.0505,1.0845,,False
2003-W13,LOTW_Monday,1.0568,1.0678,1.0641,110.00000000000121,235.00000000000077,1.0657,16.00000000000046,UP,1.0568,1.0803,True,
2003-W15,LOTW_Monday,1.0563,1.0706,1.0698,142.9999999999998,268.99999999999926,1.0708,9.999999999998899,UP,1.0563,1.0832,True,
2003-W16,LOTW_Monday,1.0719,1.0815,1.0772,95.99999999999831,260.0000000000002,1.0801,29.000000000001247,UP,1.0719,1.0979,True,
2003-W17,LOTW_Monday,1.0824,1.0905,1.0872,80.99999999999996,228.9999999999992,1.097,98.00000000000031,UP,1.0824,1.1053,True,
2003-W19,LOTW_Monday,1.1206,1.1307,1.1292,100.99999999999997,333.99999999999875,1.143,138.00000000000034,UP,1.1206,1.154,True,
2003-W20,HOTW_Monday,1.1527,1.1626,1.1561,99.0000000000002,253.000000000001,1.1529,-31.999999999998696,DOWN,1.1373,1.1626,,True
2003-W24,LOTW_Monday,1.1658,1.1791,1.1714,133.0000000000009,221.00000000000009,1.1675,-39.00000000000014,DOWN,1.1658,1.1879,False,
2003-W25,HOTW_Monday,1.182,1.1933,1.1828,113.00000000000088,379.00000000000045,1.1783,-45.000000000001705,DOWN,1.1554,1.1933,,True
2003-W27,LOTW_Monday,1.1403,1.152,1.1508,116.99999999999821,208.99999999999918,1.1565,57.000000000000384,UP,1.1403,1.1612,True,
2003-W28,HOTW_Monday,1.1317,1.149,1.1318,173.00000000000094,230.0000000000013,1.1319,0.9999999999998899,UP,1.126,1.149,,False
2003-W30,LOTW_Monday,1.1245,1.1361,1.1356,116.00000000000054,306.9999999999995,1.1328,-27.999999999999137,DOWN,1.1245,1.1552,False,
2003-W32,LOTW_Monday,1.1263,1.1378,1.1361,114.99999999999844,164.9999999999996,1.139,28.999999999999027,UP,1.1263,1.1428,True,
2003-W33,LOTW_Monday,1.1267,1.1382,1.1363,115.00000000000065,115.00000000000065,1.136,-3.00000000000189,DOWN,1.1267,1.1382,False,
2003-W34,HOTW_Monday,1.1128,1.1273,1.115,144.99999999999957,433.9999999999988,1.1142,-7.999999999999119,DOWN,1.0839,1.1273,,True
2003-W37,LOTW_Monday,1.105,1.1131,1.1068,80.99999999999996,276.0000000000007,1.1228,160.00000000000014,UP,1.105,1.1326,True,
2003-W39,LOTW_Monday,1.1416,1.1507,1.1464,91.00000000000108,122.99999999999977,1.1445,-19.000000000000128,DOWN,1.1416,1.1539,False,
2003-W40,LOTW_Monday,1.1397,1.1603,1.1599,206.00000000000173,375.0000000000009,1.166,60.99999999999994,UP,1.1397,1.1772,True,
2003-W41,LOTW_Monday,1.1537,1.1723,1.1712,185.9999999999995,323.99999999999983,1.1762,49.999999999998934,UP,1.1537,1.1861,True,
2003-W42,HOTW_Monday,1.1655,1.1823,1.1708,167.99999999999926,276.99999999999835,1.1723,14.999999999998348,UP,1.1546,1.1823,,False
2003-W43,LOTW_Monday,1.1607,1.1739,1.1639,131.99999999999878,252.99999999999878,1.1669,30.000000000001137,UP,1.1607,1.186,True,
2003-W44,HOTW_Monday,1.1723,1.179,1.1747,67.0000000000015,186.99999999999937,1.1672,-75.00000000000063,DOWN,1.1603,1.179,,True
2003-W45,HOTW_Monday,1.1429,1.1621,1.1462,191.99999999999883,242.0,1.1497,34.999999999998366,UP,1.1379,1.1621,,False
2003-W47,LOTW_Monday,1.173,1.1851,1.1752,121.0,251.9999999999989,1.1975,222.99999999999986,UP,1.173,1.1982,True,
2003-W49,LOTW_Monday,1.194,1.2044,1.1979,103.99999999999964,239.0000000000003,1.2083,103.99999999999964,UP,1.194,1.2179,True,
2003-W51,LOTW_Monday,1.2137,1.2326,1.2326,188.99999999999918,302.00000000000006,1.2331,5.00000000000167,UP,1.2137,1.2439,True,
2003-W52,LOTW_Monday,1.2352,1.245,1.2399,98.00000000000031,120.00000000000011,1.2395,-3.9999999999995595,DOWN,1.2352,1.2472,False,
2004-W03,HOTW_Monday,1.2738,1.29,1.2751,161.99999999999991,546.9999999999997,1.2774,23.000000000001908,UP,1.2353,1.29,,False
2004-W04,LOTW_Monday,1.2336,1.2427,1.2353,90.99999999999886,443.00000000000006,1.2584,230.99999999999898,UP,1.2336,1.2779,True,
2004-W06,LOTW_Monday,1.2394,1.2489,1.2426,94.99999999999842,332.99999999999886,1.2544,118.00000000000033,UP,1.2394,1.2727,True,
2004-W07,LOTW_Monday,1.2607,1.2766,1.2706,159.00000000000026,288.0000000000016,1.2674,-31.999999999998696,DOWN,1.2607,1.2895,False,
2004-W10,HOTW_Monday,1.2429,1.2543,1.2461,114.00000000000077,484.9999999999999,1.2217,-243.99999999999977,DOWN,1.2058,1.2543,,True
2004-W11,HOTW_Monday,1.2341,1.249,1.2402,149.00000000000136,328.00000000000165,1.2317,-84.99999999999952,DOWN,1.2162,1.249,,True
2004-W13,HOTW_Monday,1.2221,1.2397,1.2339,176.0000000000006,327.99999999999943,1.234,0.9999999999998899,UP,1.2069,1.2397,,False
2004-W14,LOTW_Monday,1.2051,1.2172,1.2161,121.0,340.0000000000003,1.2172,11.000000000001009,UP,1.2051,1.2391,True,
2004-W16,HOTW_Monday,1.2057,1.21,1.2078,42.9999999999997,228.9999999999992,1.1948,-129.999999999999,DOWN,1.1871,1.21,,True
2004-W17,HOTW_Monday,1.2003,1.2082,1.2028,79.00000000000018,299.0000000000004,1.1867,-161.00000000000003,DOWN,1.1783,1.2082,,True
2004-W18,LOTW_Monday,1.1763,1.1887,1.1868,124.00000000000189,253.000000000001,1.1924,55.99999999999827,UP,1.1763,1.2016,True,
2004-W21,LOTW_Monday,1.188,1.2062,1.203,181.99999999999994,192.00000000000105,1.1956,-74.00000000000074,DOWN,1.188,1.2072,False,
2004-W22,LOTW_Monday,1.1935,1.2025,1.2007,89.99999999999898,363.0,1.2111,103.99999999999964,UP,1.1935,1.2298,True,
2004-W25,LOTW_Monday,1.1957,1.2089,1.2058,132.000000000001,214.00000000000085,1.216,101.99999999999987,UP,1.1957,1.2171,True,
2004-W30,HOTW_Monday,1.2402,1.2464,1.2441,61.99999999999983,372.99999999999886,1.2333,-107.9999999999992,DOWN,1.2091,1.2464,,True
2004-W35,HOTW_Monday,1.2134,1.2323,1.2147,188.99999999999918,314.99999999999864,1.2082,-64.9999999999995,DOWN,1.2008,1.2323,,True
2004-W36,LOTW_Monday,1.199,1.207,1.2056,80.00000000000007,231.99999999999886,1.2186,129.999999999999,UP,1.199,1.2222,True,
2004-W39,LOTW_Monday,1.2127,1.2186,1.2176,59.00000000000016,236.00000000000065,1.2339,162.9999999999998,UP,1.2127,1.2363,True,
2004-W40,LOTW_Monday,1.225,1.2315,1.2298,64.9999999999995,194.99999999999852,1.2327,28.999999999999027,UP,1.225,1.2445,True,
2004-W47,LOTW_Monday,1.2919,1.3,1.2949,80.99999999999996,156.00000000000057,1.2959,10.000000000001119,UP,1.2919,1.3075,True,
2004-W49,LOTW_Monday,1.3232,1.3307,1.3283,75.00000000000063,230.0000000000013,1.328,-2.9999999999996696,DOWN,1.3232,1.3462,False,
2004-W51,LOTW_Monday,1.319,1.3328,1.3313,138.00000000000034,254.00000000000088,1.3298,-14.999999999998348,DOWN,1.319,1.3444,False,
2004-W52,LOTW_Monday,1.33,1.3411,1.3397,110.99999999999888,249.99999999999912,1.3374,-22.999999999999687,DOWN,1.33,1.355,False,
2005-W01,HOTW_Monday,1.3441,1.3576,1.3467,134.99999999999847,547.9999999999995,1.328,-186.99999999999937,DOWN,1.3028,1.3576,,True
2005-W02,LOTW_Monday,1.3054,1.3124,1.3077,70.00000000000117,241.0000000000001,1.3107,29.999999999998916,UP,1.3054,1.3295,True,
2005-W03,HOTW_Monday,1.3062,1.3129,1.3068,66.99999999999929,204.99999999999963,1.3022,-45.999999999999375,DOWN,1.2924,1.3129,,True
2005-W06,LOTW_Monday,1.2734,1.2866,1.2759,131.99999999999878,173.9999999999986,1.2765,5.999999999999339,UP,1.2734,1.2908,True,
2005-W07,LOTW_Monday,1.2879,1.2991,1.2977,111.99999999999876,210.99999999999898,1.3027,49.999999999998934,UP,1.2879,1.309,True,
2005-W08,LOTW_Monday,1.3035,1.308,1.3068,44.99999999999949,240.9999999999979,1.326,192.00000000000105,UP,1.3035,1.3276,True,
2005-W09,HOTW_Monday,1.3222,1.3281,1.3231,59.00000000000016,191.00000000000117,1.319,-40.99999999999993,DOWN,1.309,1.3281,,True
2005-W10,LOTW_Monday,1.3181,1.325,1.3214,68.99999999999906,300.0000000000003,1.3347,133.0000000000009,UP,1.3181,1.3481,True,
2005-W11,HOTW_Monday,1.3337,1.3478,1.3368,141.0,211.0000000000012,1.3311,-57.000000000000384,DOWN,1.3267,1.3478,,True
2005-W12,HOTW_Monday,1.3142,1.3318,1.3157,176.0000000000006,387.00000000000176,1.3085,-72.00000000000095,DOWN,1.2931,1.3318,,True
2005-W13,LOTW_Monday,1.2859,1.2958,1.2896,99.0000000000002,199.00000000000028,1.2929,32.999999999998586,UP,1.2859,1.3058,True,
2005-W16,LOTW_Monday,1.2878,1.3046,1.3027,167.99999999999926,246.99999999999943,1.3066,39.00000000000014,UP,1.2878,1.3125,True,
2005-W17,HOTW_Monday,1.2955,1.3071,1.3002,115.99999999999832,214.99999999999852,1.2988,-14.000000000000679,DOWN,1.2856,1.3071,,True
2005-W22,HOTW_Monday,1.2467,1.2547,1.2477,80.00000000000007,384.9999999999998,1.2308,-169.00000000000136,DOWN,1.2162,1.2547,,True
2005-W25,HOTW_Monday,1.2125,1.224,1.2151,115.00000000000065,256.0000000000007,1.2185,33.99999999999848,UP,1.1984,1.224,,False
2005-W26,HOTW_Monday,1.2092,1.2187,1.2161,94.99999999999842,168.99999999999915,1.2054,-106.99999999999932,DOWN,1.2018,1.2187,,True
2005-W28,LOTW_Monday,1.1958,1.2088,1.2074,130.00000000000122,299.0000000000004,1.2242,167.99999999999926,UP,1.1958,1.2257,True,
2005-W31,LOTW_Monday,1.2121,1.2252,1.2183,131.0000000000011,282.99999999999994,1.2194,11.000000000001009,UP,1.2121,1.2404,True,
2005-W32,LOTW_Monday,1.2318,1.2392,1.2352,74.00000000000074,168.99999999999915,1.2371,19.000000000000128,UP,1.2318,1.2487,True,
2005-W33,HOTW_Monday,1.2347,1.2468,1.2369,121.0,338.9999999999982,1.2366,-3.00000000000189,DOWN,1.2129,1.2468,,True
2005-W34,LOTW_Monday,1.2159,1.2244,1.2231,84.99999999999952,183.99999999999972,1.2237,5.999999999999339,UP,1.2159,1.2343,True,
2005-W36,HOTW_Monday,1.2514,1.2587,1.2519,72.99999999999862,210.99999999999898,1.247,-48.99999999999905,DOWN,1.2376,1.2587,,True
2005-W37,HOTW_Monday,1.2274,1.2418,1.2285,143.9999999999997,221.99999999999997,1.2271,-13.999999999998458,DOWN,1.2196,1.2418,,True
2005-W41,HOTW_Monday,1.2041,1.2154,1.2068,113.00000000000088,238.00000000000043,1.1994,-74.00000000000074,DOWN,1.1916,1.2154,,True
2005-W42,HOTW_Monday,1.2012,1.2123,1.2025,110.99999999999888,246.99999999999943,1.1961,-63.999999999999616,DOWN,1.1876,1.2123,,True
2005-W43,LOTW_Monday,1.1923,1.2022,1.1989,99.0000000000002,251.00000000000122,1.2108,119.00000000000021,UP,1.1923,1.2174,True,
2005-W44,HOTW_Monday,1.1971,1.209,1.1994,119.00000000000021,286.0000000000018,1.2023,28.999999999999027,UP,1.1804,1.209,,False
2005-W45,HOTW_Monday,1.1777,1.1834,1.1806,57.000000000000384,161.00000000000003,1.1781,-25.000000000001688,DOWN,1.1673,1.1834,,True
2005-W48,HOTW_Monday,1.1684,1.1905,1.1851,220.99999999999787,240.9999999999979,1.1779,-72.00000000000095,DOWN,1.1664,1.1905,,True
2005-W49,LOTW_Monday,1.169,1.1822,1.1791,131.99999999999878,161.00000000000003,1.1782,-9.00000000000123,DOWN,1.169,1.1851,False,
2005-W50,LOTW_Monday,1.178,1.1985,1.1956,204.99999999999963,328.00000000000165,1.1945,-11.000000000001009,DOWN,1.178,1.2108,False,
2005-W51,HOTW_Monday,1.1977,1.2041,1.2009,63.999999999999616,238.00000000000043,1.186,-149.00000000000136,DOWN,1.1803,1.2041,,True
2006-W03,HOTW_Monday,1.2109,1.2177,1.2125,67.99999999999918,135.00000000000068,1.2106,-19.000000000000128,DOWN,1.2042,1.2177,,True
2006-W06,HOTW_Monday,1.1948,1.2048,1.1968,100.00000000000009,154.0000000000008,1.1981,12.999999999998568,UP,1.1894,1.2048,,False
2006-W08,HOTW_Monday,1.1925,1.1978,1.194,53.000000000000824,112.99999999999866,1.1916,-23.999999999999577,DOWN,1.1865,1.1978,,True
2006-W09,LOTW_Monday,1.1827,1.188,1.1845,52.99999999999861,225.99999999999955,1.1924,78.99999999999795,UP,1.1827,1.2053,True,
2006-W10,HOTW_Monday,1.1992,1.2094,1.2017,101.99999999999987,233.000000000001,1.1887,-129.999999999999,DOWN,1.1861,1.2094,,True
2006-W11,LOTW_Monday,1.1913,1.1972,1.1962,59.00000000000016,295.0000000000008,1.2012,50.00000000000115,UP,1.1913,1.2208,True,
2006-W12,HOTW_Monday,1.215,1.2197,1.2164,46.99999999999926,242.9999999999999,1.2096,-67.99999999999918,DOWN,1.1954,1.2197,,True
2006-W14,LOTW_Monday,1.2035,1.2151,1.2139,116.00000000000054,300.0000000000003,1.2259,120.00000000000011,UP,1.2035,1.2335,True,
2006-W16,LOTW_Monday,1.2122,1.229,1.2251,168.00000000000148,274.0000000000009,1.2344,92.99999999999864,UP,1.2122,1.2396,True,
2006-W17,LOTW_Monday,1.2334,1.2415,1.2395,80.99999999999996,309.99999999999915,1.2432,37.00000000000037,UP,1.2334,1.2644,True,
2006-W18,LOTW_Monday,1.2557,1.2693,1.2587,136.00000000000057,207.9999999999993,1.2618,31.000000000001027,UP,1.2557,1.2765,True,
2006-W20,HOTW_Monday,1.2782,1.2973,1.2795,190.99999999999895,277.99999999999824,1.2862,66.99999999999929,UP,1.2695,1.2973,,False
2006-W21,LOTW_Monday,1.2695,1.2888,1.2868,192.99999999999872,197.99999999999818,1.282,-47.999999999999154,DOWN,1.2695,1.2893,False,
2006-W22,LOTW_Monday,1.272,1.2771,1.2753,50.99999999999882,221.99999999999997,1.2871,117.99999999999811,UP,1.272,1.2942,True,
2006-W23,HOTW_Monday,1.2906,1.2982,1.2907,76.00000000000051,383.9999999999999,1.2832,-75.00000000000063,DOWN,1.2598,1.2982,,True
2006-W26,LOTW_Monday,1.2505,1.2604,1.2583,99.0000000000002,290.00000000000136,1.2578,-4.999999999999449,DOWN,1.2505,1.2795,False,
2006-W28,HOTW_Monday,1.2724,1.282,1.2732,96.00000000000053,191.00000000000117,1.2776,43.999999999999595,UP,1.2629,1.282,,False
2006-W34,HOTW_Monday,1.2826,1.2942,1.2894,116.00000000000054,214.00000000000085,1.2804,-90.0000000000012,DOWN,1.2728,1.2942,,True
2006-W36,HOTW_Monday,1.2841,1.2876,1.2872,35.00000000000058,221.99999999999997,1.2818,-53.999999999998494,DOWN,1.2654,1.2876,,True
2006-W38,LOTW_Monday,1.2631,1.2711,1.2709,80.00000000000007,202.0000000000022,1.268,-28.999999999999027,DOWN,1.2631,1.2833,False,
2006-W39,HOTW_Monday,1.2733,1.282,1.2749,86.9999999999993,178.00000000000037,1.2691,-58.00000000000027,DOWN,1.2642,1.282,,True
2006-W41,HOTW_Monday,1.2587,1.2615,1.26,28.000000000001357,130.00000000000122,1.254,-60.00000000000006,DOWN,1.2485,1.2615,,True
2006-W42,LOTW_Monday,1.2491,1.2539,1.2535,47.999999999999154,154.99999999999847,1.2548,12.999999999998568,UP,1.2491,1.2646,True,
2006-W45,LOTW_Monday,1.2692,1.2726,1.2725,33.99999999999848,208.99999999999918,1.2779,54.00000000000071,UP,1.2692,1.2901,True,
2006-W46,HOTW_Monday,1.2798,1.2879,1.2808,80.99999999999996,114.00000000000077,1.2813,5.00000000000167,UP,1.2765,1.2879,,False
2006-W48,LOTW_Monday,1.3088,1.3173,1.3133,84.99999999999952,262.0,1.3201,68.00000000000139,UP,1.3088,1.335,True,
2006-W49,HOTW_Monday,1.3285,1.337,1.3344,84.99999999999952,176.0000000000006,1.3319,-24.999999999999467,DOWN,1.3194,1.337,,True
2006-W51,LOTW_Monday,1.3054,1.3121,1.3099,67.0000000000015,194.00000000000085,1.3198,99.0000000000002,UP,1.3054,1.3248,True,
2007-W01,HOTW_Monday,1.4571,1.475,1.459,179.00000000000028,1767.0000000000007,1.3275,-1315.0000000000018,DOWN,1.2983,1.475,,True
2007-W05,LOTW_Monday,1.2901,1.2968,1.2958,66.99999999999929,165.9999999999995,1.2972,13.999999999998458,UP,1.2901,1.3067,True,
2007-W07,LOTW_Monday,1.2943,1.3039,1.2969,96.00000000000053,230.99999999999898,1.3039,70.00000000000117,UP,1.2943,1.3174,True,
