week_key,lotw_hour,hotw_day,hotw_hour,lotw_price,hotw_price,range,is_lotw_monday,monday_lowest_hour,lotw_day,is_hotw_monday,monday_highest_hour
2022-W32,20,Wednesday,11,1.0159,1.03685,209.50000000000023,True,20.0,,,
2022-W33,15,,21,1.00318,1.02682,236.40000000000106,,,Friday,True,21.0
2022-W37,3,,3,0.99448,1.01977,252.90000000000035,,,Friday,True,3.0
2022-W43,5,Thursday,19,0.98067,1.00934,286.6999999999986,True,5.0,,,
2022-W45,17,Friday,14,0.99001,1.0364,463.90000000000043,True,17.0,,,
2022-W46,7,Tuesday,8,1.02713,1.04808,209.499999999998,True,7.0,,,
2022-W47,12,Thursday,23,1.02227,1.04484,225.6999999999998,True,12.0,,,
2022-W49,2,,7,1.04431,1.05948,151.69999999999905,,,Wednesday,True,7.0
2022-W50,20,Thursday,9,1.05057,1.07361,230.3999999999995,True,20.0,,,
2022-W52,19,Friday,13,1.05979,1.07131,115.19999999999975,True,19.0,,,
2023-W01,8,,20,1.04823,1.07087,226.39999999999992,,,Friday,True,20.0
2023-W02,17,Friday,19,1.06381,1.08679,229.8,True,17.0,,,
2023-W06,12,,23,1.06661,1.07987,132.6000000000005,,,Friday,True,23.0
2023-W08,9,,3,1.05359,1.07044,168.5000000000003,,,Friday,True,3.0
2023-W09,1,Wednesday,8,1.05328,1.06913,158.4999999999992,True,1.0,,,
2023-W12,3,Thursday,1,1.06311,1.09296,298.4999999999993,True,3.0,,,
2023-W13,3,Thursday,9,1.07449,1.09262,181.29999999999978,True,3.0,,,
2023-W14,23,Tuesday,11,1.07882,1.09701,181.9000000000015,True,23.0,,,
2023-W15,11,Friday,2,1.08373,1.10758,238.49999999999926,True,11.0,,,
2023-W16,13,Monday,3,1.09116,1.09997,88.09999999999985,True,13.0,,,
2023-W16,13,,3,1.09116,1.09997,88.09999999999985,,,Monday,True,3.0
2023-W19,16,,4,1.08476,1.10535,205.90000000000109,,,Friday,True,4.0
2023-W21,11,,21,1.07018,1.08298,128.00000000000145,,,Friday,True,21.0
2023-W24,22,Friday,7,1.0733,1.09658,232.8000000000019,True,22.0,,,
2023-W28,8,Friday,5,1.09434,1.12448,301.39999999999833,True,8.0,,,
2023-W30,3,,3,1.09435,1.11469,203.40000000000026,,,Friday,True,3.0
2023-W31,4,,10,1.09122,1.10458,133.59999999999818,,,Thursday,True,10.0
2023-W33,8,,4,1.0845,1.096,115.00000000000065,,,Friday,True,4.0
2023-W36,8,,7,1.06861,1.08087,122.59999999999937,,,Thursday,True,7.0
2023-W39,14,,20,1.0488,1.06555,167.50000000000043,,,Wednesday,True,20.0
2023-W42,17,Thursday,12,1.05025,1.06163,113.80000000000167,True,17.0,,,
2023-W45,2,,3,1.0656,1.07562,100.19999999999918,,,Friday,True,3.0
2023-W46,8,Friday,16,1.0665,1.09148,249.8,True,8.0,,,
2023-W49,8,,18,1.07236,1.08948,171.20000000000024,,,Friday,True,18.0
2023-W50,11,Thursday,12,1.07415,1.10092,267.6999999999996,True,11.0,,,
2023-W51,18,Friday,10,1.0892,1.10401,148.0999999999999,True,18.0,,,
2023-W52,19,Thursday,4,1.09933,1.11394,146.1000000000001,True,19.0,,,
2024-W03,10,,22,1.08445,1.09675,122.99999999999977,,,Wednesday,True,22.0
2024-W07,3,,2,1.06949,1.08055,110.59999999999847,,,Wednesday,True,2.0
2024-W10,17,Friday,8,1.0835,1.09812,146.20000000000078,True,17.0,,,
2024-W17,9,Friday,4,1.06239,1.07527,128.8,True,9.0,,,
2024-W19,7,,8,1.07239,1.07907,66.8000000000002,,,Thursday,True,8.0
2024-W20,22,Thursday,20,1.07658,1.08949,129.09999999999977,True,22.0,,,
2024-W21,14,,2,1.08048,1.08844,79.59999999999967,,,Thursday,True,2.0
2024-W26,9,,10,1.0666,1.07463,80.29999999999981,,,Wednesday,True,10.0
2024-W28,17,Friday,15,1.07998,1.09113,111.49999999999993,True,17.0,,,
2024-W30,3,,19,1.08256,1.09027,77.10000000000106,,,Wednesday,True,19.0
2024-W32,9,,8,1.08814,1.10088,127.39999999999974,,,Thursday,True,8.0
2024-W33,18,Wednesday,10,1.091,1.10473,137.3000000000002,True,18.0,,,
2024-W34,19,Friday,14,1.10227,1.12008,178.09999999999883,True,19.0,,,
2024-W35,12,,20,1.10438,1.12015,157.7000000000006,,,Friday,True,20.0
2024-W39,4,Wednesday,9,1.10831,1.1214,130.90000000000046,True,4.0,,,
2024-W40,12,,4,1.09512,1.12089,257.6999999999985,,,Friday,True,4.0
2024-W42,9,,5,1.0811,1.09366,125.60000000000127,,,Thursday,True,5.0
2024-W43,8,,18,1.07612,1.08717,110.50000000000004,,,Wednesday,True,18.0
2024-W46,6,,20,1.0496,1.07277,231.69999999999914,,,Thursday,True,20.0
2024-W49,11,Friday,8,1.04607,1.06298,169.0999999999998,True,11.0,,,
2024-W50,2,,11,1.04531,1.05944,141.29999999999976,,,Friday,True,11.0
2024-W52,12,,23,1.03835,1.04452,61.69999999999787,,,Tuesday,True,23.0
2025-W01,11,,4,1.02237,1.1789,1565.3000000000006,,,Thursday,True,4.0
2025-W02,8,,8,1.02127,1.04367,224.000000000002,,,Friday,True,8.0
2025-W03,4,Wednesday,8,1.01772,1.03544,177.1999999999996,True,4.0,,,
2025-W04,18,Friday,12,1.02663,1.05213,255.0000000000008,True,18.0,,,
2025-W05,16,,8,1.03496,1.0533,183.39999999999802,,,Friday,True,8.0
2025-W06,19,Wednesday,10,1.02103,1.04424,232.09999999999954,True,19.0,,,
2025-W07,17,Friday,9,1.02839,1.0514,230.09999999999974,True,17.0,,,
2025-W08,12,,20,1.04009,1.05062,105.3000000000015,,,Wednesday,True,20.0
2025-W10,3,Friday,8,1.03883,1.08884,500.1000000000011,True,3.0,,,
2025-W11,3,Tuesday,13,1.08051,1.09471,141.99999999999991,True,3.0,,,
2025-W13,17,,3,1.07328,1.08579,125.10000000000021,,,Thursday,True,3.0
2025-W15,17,Friday,4,1.08792,1.14736,594.3999999999994,True,17.0,,,
2025-W16,12,,3,1.12639,1.14244,160.49999999999898,,,Tuesday,True,3.0
2025-W17,18,,5,1.13077,1.15729,265.1999999999988,,,Wednesday,True,5.0
2025-W18,11,,15,1.12657,1.14248,159.0999999999987,,,Thursday,True,15.0
2025-W20,14,Wednesday,5,1.10651,1.12655,200.39999999999836,True,14.0,,,
2025-W21,18,Friday,7,1.11711,1.13754,204.29999999999947,True,18.0,,,
2025-W22,19,,22,1.12103,1.14185,208.2000000000006,,,Thursday,True,22.0
2025-W23,17,Thursday,9,1.13435,1.14948,151.30000000000086,True,17.0,,,
2025-W25,2,,10,1.14461,1.16147,168.60000000000096,,,Thursday,True,10.0
2025-W26,5,Friday,9,1.14533,1.17539,300.59999999999974,True,5.0,,,
2025-W27,8,Tuesday,5,1.17075,1.18298,122.29999999999963,True,8.0,,,
2025-W28,10,,20,1.16623,1.17901,127.79999999999791,,,Thursday,True,20.0
2025-W30,22,Thursday,10,1.16145,1.17887,174.1999999999999,True,22.0,,,
2025-W31,8,,20,1.13915,1.177,378.4999999999994,,,Friday,True,20.0
2025-W33,11,Wednesday,5,1.159,1.17301,140.1000000000008,True,11.0,,,
2025-W35,7,,17,1.1574,1.17259,151.90000000000038,,,Wednesday,True,17.0
2025-W38,2,Wednesday,14,1.1716,1.19186,202.59999999999945,True,2.0,,,
2025-W41,14,,22,1.1542,1.17307,188.70000000000164,,,Thursday,True,22.0
2025-W43,8,,1,1.15767,1.16753,98.5999999999998,,,Wednesday,True,1.0
2025-W46,12,Thursday,12,1.15409,1.16559,114.99999999999844,True,12.0,,,
2025-W47,11,,18,1.14909,1.16244,133.49999999999972,,,Friday,True,18.0
2025-W48,19,Thursday,21,1.15018,1.16132,111.39999999999928,True,19.0,,,
2025-W49,22,Thursday,3,1.15893,1.16819,92.60000000000046,True,22.0,,,
2025-W52,18,Wednesday,21,1.17058,1.18079,102.10000000000052,True,18.0,,,
